year,countrycode,intensity
2297,COG,7.747028634932507e-12
2298,COG,7.42777665101732e-12
2299,COG,7.1214795573740395e-12
2300,COG,6.8276200947555465e-12
2020,COL,1.358634033842219e-7
2021,COL,1.325971790566232e-7
2022,COL,1.2942668064415968e-7
2023,COL,1.2634878411493827e-7
2024,COL,1.2336047658514078e-7
2025,COL,1.2045885208330365e-7
2026,COL,1.1764110748578466e-7
2027,COL,1.1490453861613755e-7
2028,COL,1.1224653650143834e-7
2029,COL,1.0966458377891676e-7
2030,COL,1.0715625124654038e-7
2031,COL,1.0471919455148015e-7
2032,COL,1.0235115101065395e-7
2033,COL,1.000499365578008e-7
2034,COL,9.781344281178193e-8
2035,COL,9.5639634261038e-8
2036,COL,9.352654555935368e-8
2037,COL,9.14722789282931e-8
2038,COL,8.947500166187148e-8
2039,COL,8.753294372922222e-8
2040,COL,8.564439547120194e-8
2041,COL,8.38077053870534e-8
2042,COL,8.202127800741268e-8
2043,COL,8.028357185010883e-8
2044,COL,7.859309745535668e-8
2045,COL,7.694841549708995e-8
2046,COL,7.534813496732152e-8
2047,COL,7.379091143055162e-8
2048,COL,7.227544534537148e-8
2049,COL,7.080048045053264e-8
2050,COL,6.936480221286757e-8
2051,COL,6.796723633455963e-8
2052,COL,6.660664731736538e-8
2053,COL,6.528193708149492e-8
2054,COL,6.399204363695236e-8
2055,COL,6.27359398052315e-8
2056,COL,6.151263198935047e-8
2057,COL,6.032115899029396e-8
2058,COL,5.916059086801259e-8
2059,COL,5.8030027845206456e-8
2060,COL,5.6928599252194366e-8
2061,COL,5.5855462511240534e-8
2062,COL,5.4809802158778916e-8
2063,COL,5.3790828904039846e-8
2064,COL,5.2797778722645685e-8
2065,COL,5.182991198380172e-8
2066,COL,5.0886512609765116e-8
2067,COL,4.9966887266329136e-8
2068,COL,4.9070364583111793e-8
2069,COL,4.81962944024878e-8
2070,COL,4.734404705605046e-8
2071,COL,4.6513012667535375e-8
2072,COL,4.570260048118183e-8
2073,COL,4.491223821454914e-8
2074,COL,4.4141371434845454e-8
2075,COL,4.3389462957864595e-8
2076,COL,4.2655992268663306e-8
2077,COL,4.19404549631463e-8
2078,COL,4.1242362209759976e-8
2079,COL,4.0561240230528214e-8
2080,COL,3.989662980069408e-8
2081,COL,3.9248085766260957e-8
2082,COL,3.8615176578755155e-8
2083,COL,3.7997483846558686e-8
2084,COL,3.73946019021872e-8
2085,COL,3.680613738491302e-8
2086,COL,3.623170883815665e-8
2087,COL,3.56709463210935e-8
2088,COL,3.512349103394404e-8
2089,COL,3.458899495643704e-8
2090,COL,3.406712049895507e-8
2091,COL,3.355754016589154e-8
2092,COL,3.305993623076627e-8
2093,COL,3.257400042266483e-8
2094,COL,3.209943362358378e-8
2095,COL,3.163594557628014e-8
2096,COL,3.11832546022393e-8
2097,COL,3.074108732939031e-8
2098,COL,3.0309178429212156e-8
2099,COL,2.988727036288828e-8
2100,COL,2.9475113136179843e-8
2101,COL,2.907246406270122e-8
2102,COL,2.86790875352929e-8
2103,COL,2.8294754805199307e-8
2104,COL,2.791924376876969e-8
2105,COL,2.755233876141156e-8
2106,COL,2.7193830358536074e-8
2107,COL,2.6843515183244924e-8
2108,COL,2.650119572051793e-8
2109,COL,2.6166680137669356e-8
2110,COL,2.5839782110850158e-8
2111,COL,2.5520320657381545e-8
2112,COL,2.5208119973713496e-8
2113,COL,2.4903009278809594e-8
2114,COL,2.4604822662767104e-8
2115,COL,2.4313398940488278e-8
2116,COL,2.4028581510225968e-8
2117,COL,2.3750218216833097e-8
2118,COL,2.3478161219552e-8
2119,COL,2.3212266864185773e-8
2120,COL,2.2952395559499645e-8
2121,COL,2.2698411657706033e-8
2122,COL,2.245018333889242e-8
2123,COL,2.220758249925643e-8
2124,COL,2.1970484643017385e-8
2125,COL,2.173876877787871e-8
2126,COL,2.1512317313919916e-8
2127,COL,2.129101596580157e-8
2128,COL,2.1074753658170907e-8
2129,COL,2.0863422434159752e-8
2130,COL,2.0656917366870637e-8
2131,COL,2.0455136473750613e-8
2132,COL,2.0257980633756e-8
2133,COL,2.006535350721496e-8
2134,COL,1.9877161458298014e-8
2135,COL,1.9693313480010054e-8
2136,COL,1.951372112162049e-8
2137,COL,1.9338298418451167e-8
2138,COL,1.916696182394477e-8
2139,COL,1.8999630143939054e-8
2140,COL,1.8836224473075087e-8
2141,COL,1.867666813327027e-8
2142,COL,1.8520886614189368e-8
2143,COL,1.8368807515649285e-8
2144,COL,1.822036049189561e-8
2145,COL,1.8075477197691188e-8
2146,COL,1.7934091236159174e-8
2147,COL,1.779613810832513e-8
2148,COL,1.7661555164304662e-8
2149,COL,1.753028155608513e-8
2150,COL,1.7402258191851774e-8
2151,COL,1.72774276918104e-8
2152,COL,1.7155734345460584e-8
2153,COL,1.7037124070274885e-8
2154,COL,1.692154437174135e-8
2155,COL,1.6808944304728044e-8
2156,COL,1.6699274436129844e-8
2157,COL,1.6592486808759244e-8
2158,COL,1.648853490644433e-8
2159,COL,1.6387373620298357e-8
2160,COL,1.6288959216126698e-8
2161,COL,1.6193249302938357e-8
2162,COL,1.610020280253015e-8
2163,COL,1.600977992011313e-8
2164,COL,1.592194211595186e-8
2165,COL,1.5836652077988143e-8
2166,COL,1.575387369542213e-8
2167,COL,1.5673572033224478e-8
2168,COL,1.559571330755445e-8
2169,COL,1.552026486205971e-8
2170,COL,1.54471951450345e-8
2171,COL,1.5376473687413873e-8
2172,COL,1.530807108158243e-8
2173,COL,1.5241958960976916e-8
2174,COL,1.517810998046291e-8
2175,COL,1.5116497797466492e-8
2176,COL,1.5057097053842743e-8
2177,COL,1.4999883358463517e-8
2178,COL,1.494483327050776e-8
2179,COL,1.489192428343833e-8
2180,COL,1.4841134809649969e-8
2181,COL,1.4792444165773761e-8
2182,COL,1.4745832558624017e-8
2183,COL,1.4701281071774262e-8
2184,COL,1.4658771652749528e-8
2185,COL,1.4618287100822796e-8
2186,COL,1.4579811055404058e-8
2187,COL,1.4543327985010985e-8
2188,COL,1.4508823176810793e-8
2189,COL,1.4476282726723455e-8
2190,COL,1.4445693530076903e-8
2191,COL,1.4417043272805433e-8
2192,COL,1.4390320423183048e-8
2193,COL,1.4365514224083931e-8
2194,COL,1.4342614685762808e-8
2195,COL,1.4321612579148385e-8
2196,COL,1.4302499429643577e-8
2197,COL,1.4285267511426684e-8
2198,COL,1.4269909842248138e-8
2199,COL,1.4256420178717953e-8
2200,COL,1.4244793012079391e-8
2201,COL,1.423502356446485e-8
2202,COL,1.4227107785630442e-8
2203,COL,1.4221042350166094e-8
2204,COL,1.4216824655178535e-8
2205,COL,1.4214452818444886e-8
2206,COL,1.4213925677035061e-8
2207,COL,1.4213925677035061e-8
2208,COL,1.4213925677035061e-8
2209,COL,1.4213925677035061e-8
2210,COL,1.4213925677035061e-8
2211,COL,1.4213925677035061e-8
2212,COL,1.4213925677035061e-8
2213,COL,1.4213925677035061e-8
2214,COL,1.4213925677035061e-8
2215,COL,1.4213925677035061e-8
2216,COL,1.4213925677035061e-8
2217,COL,1.4213925677035061e-8
2218,COL,1.4213925677035061e-8
2219,COL,1.4213925677035061e-8
2220,COL,1.4213925677035061e-8
2221,COL,1.4213925677035061e-8
2222,COL,1.4213925677035061e-8
2223,COL,1.4213925677035061e-8
2224,COL,1.4213925677035061e-8
2225,COL,1.4213925677035061e-8
2226,COL,1.4213925677035061e-8
2227,COL,1.4213925677035061e-8
2228,COL,1.4213925677035061e-8
2229,COL,1.4213925677035061e-8
2230,COL,1.4213925677035061e-8
2231,COL,1.4213925677035061e-8
2232,COL,1.4213925677035061e-8
2233,COL,1.4213925677035061e-8
2234,COL,1.4213925677035061e-8
2235,COL,1.4213925677035061e-8
2236,COL,1.4213925677035061e-8
2237,COL,1.4213925677035061e-8
2238,COL,1.4213925677035061e-8
2239,COL,1.4213925677035061e-8
2240,COL,1.4213925677035061e-8
2241,COL,1.4213925677035061e-8
2242,COL,1.4213925677035061e-8
2243,COL,1.4213925677035061e-8
2244,COL,1.4213925677035061e-8
2245,COL,1.4213925677035061e-8
2246,COL,1.4213925677035061e-8
2247,COL,1.4213925677035061e-8
2248,COL,1.4213925677035061e-8
2249,COL,1.4213925677035061e-8
2250,COL,1.4213925677035061e-8
2251,COL,1.4213925677035061e-8
2252,COL,1.4213925677035061e-8
2253,COL,1.4213925677035061e-8
2254,COL,1.4213925677035061e-8
2255,COL,1.4213925677035061e-8
2256,COL,1.4213925677035061e-8
2257,COL,1.4213925677035061e-8
2258,COL,1.4213925677035061e-8
2259,COL,1.4213925677035061e-8
2260,COL,1.4213925677035061e-8
2261,COL,1.4213925677035061e-8
2262,COL,1.4213925677035061e-8
2263,COL,1.4213925677035061e-8
2264,COL,1.4213925677035061e-8
2265,COL,1.4213925677035061e-8
2266,COL,1.4213925677035061e-8
2267,COL,1.4213925677035061e-8
2268,COL,1.4213925677035061e-8
2269,COL,1.4213925677035061e-8
2270,COL,1.4213925677035061e-8
2271,COL,1.4213925677035061e-8
2272,COL,1.4213925677035061e-8
2273,COL,1.4213925677035061e-8
2274,COL,1.4213925677035061e-8
2275,COL,1.4213925677035061e-8
2276,COL,1.4213925677035061e-8
2277,COL,1.4213925677035061e-8
2278,COL,1.4213925677035061e-8
2279,COL,1.4213925677035061e-8
2280,COL,1.4213925677035061e-8
2281,COL,1.4213925677035061e-8
2282,COL,1.4213925677035061e-8
2283,COL,1.4213925677035061e-8
2284,COL,1.4213925677035061e-8
2285,COL,1.4213925677035061e-8
2286,COL,1.4213925677035061e-8
2287,COL,1.4213925677035061e-8
2288,COL,1.4213925677035061e-8
2289,COL,1.4213925677035061e-8
2290,COL,1.4213925677035061e-8
2291,COL,1.4213925677035061e-8
2292,COL,1.4213925677035061e-8
2293,COL,1.4213925677035061e-8
2294,COL,1.4213925677035061e-8
2295,COL,1.4213925677035061e-8
2296,COL,1.4213925677035061e-8
2297,COL,1.4213925677035061e-8
2298,COL,1.4213925677035061e-8
2299,COL,1.4213925677035061e-8
2300,COL,1.4213925677035061e-8
2020,COM,1.1711195188067248e-7
2021,COM,1.1316522235733687e-7
2022,COM,1.0934843176521035e-7
2023,COM,1.0565740803608292e-7
2024,COM,1.0208810947432298e-7
2025,COM,9.86366208015193e-8
2026,COM,9.529914931728534e-8
2027,COM,9.207202117293594e-8
2028,COM,8.895167775483507e-8
2029,COM,8.593467217430147e-8
2030,COM,8.301766586104307e-8
2031,COM,8.019742525717423e-8
2032,COM,7.747081860895014e-8
2033,COM,7.48348128534312e-8
2034,COM,7.228647059736669e-8
2035,COM,6.982294718566105e-8
2036,COM,6.744148785685904e-8
2037,COM,6.513942498315595e-8
2038,COM,6.291417539250848e-8
2039,COM,6.076323777048782e-8
2040,COM,5.86841901395825e-8
2041,COM,5.667468741372116e-8
2042,COM,5.4732459025847793e-8
2043,COM,5.28553066264415e-8
2044,COM,5.104110185093169e-8
2045,COM,4.9287784154016347e-8
2046,COM,4.7593358708946555e-8
2047,COM,4.5955894369894276e-8
2048,COM,4.437352169557308e-8
2049,COM,4.284443103233233e-8
2050,COM,4.1366870654995445e-8
2051,COM,3.993914496376087e-8
2052,COM,3.855961273553185e-8
2053,COM,3.7226685428086734e-8
2054,COM,3.5938825535546165e-8
2055,COM,3.469454499363706e-8
2056,COM,3.349240363329543e-8
2057,COM,3.233100768119114e-8
2058,COM,3.120900830579784e-8
2059,COM,3.0125100207670164e-8
2060,COM,2.9078020252628073e-8
2061,COM,2.8066546146585173e-8
2062,COM,2.7089495150793607e-8
2063,COM,2.6145722836312953e-8
2064,COM,2.523412187654456e-8
2065,COM,2.435362087670565e-8
2066,COM,2.3503183239149616e-8
2067,COM,2.2681806063470222e-8
2068,COM,2.1888519080357682e-8
2069,COM,2.11223836182041e-8
2070,COM,2.0382491601484632e-8
2071,COM,1.9667964579968362e-8
2072,COM,1.8977952787840373e-8
2073,COM,1.8311634231842613e-8
2074,COM,1.7668213807566987e-8
2075,COM,1.7046922443059058e-8
2076,COM,1.6447016268914965e-8
2077,COM,1.5867775814077805e-8
2078,COM,1.5308505226562688e-8
2079,COM,1.4768531518361933e-8
2080,COM,1.4247203833803631e-8
2081,COM,1.3743892740657855e-8
2082,COM,1.3257989543305261e-8
2083,COM,1.278890561730283e-8
2084,COM,1.2336071764700809e-8
2085,COM,1.189893758948377e-8
2086,COM,1.147697089252696e-8
2087,COM,1.1069657085476994e-8
2088,COM,1.0676498622983115e-8
2089,COM,1.0297014452722136e-8
2090,COM,9.930739482676467e-9
2091,COM,9.577224065140514e-9
2092,COM,9.236033496946112e-9
2093,COM,8.906747535412726e-9
2094,COM,8.588959929542617e-9
2095,COM,8.282277965995376e-9
2096,COM,7.98632202938996e-9
2097,COM,7.700725176495708e-9
2098,COM,7.425132723886804e-9
2099,COM,7.159201848647257e-9
2100,COM,6.902601201725697e-9
2101,COM,6.655010533551201e-9
2102,COM,6.416120331532919e-9
2103,COM,6.1856314690774765e-9
2104,COM,5.963254865769055e-9
2105,COM,5.748711158367623e-9
2106,COM,5.541730382291092e-9
2107,COM,5.342051663257156e-9
2108,COM,5.149422918770266e-9
2109,COM,4.963600569148633e-9
2110,COM,4.784349257795293e-9
2111,COM,4.611441580426137e-9
2112,COM,4.44465782297648e-9
2113,COM,4.283785707916066e-9
2114,COM,4.128620148710609e-9
2115,COM,3.978963012175787e-9
2116,COM,3.834622888477362e-9
2117,COM,3.6954148685384783e-9
2118,COM,3.5611603286224508e-9
2119,COM,3.4316867218663776e-9
2120,COM,3.3068273765477007e-9
2121,COM,3.186421300872478e-9
2122,COM,3.0703129940805306e-9
2123,COM,2.9583522636688702e-9
2124,COM,2.8503940485408647e-9
2125,COM,2.7462982478944533e-9
2126,COM,2.64592955566844e-9
2127,COM,2.549157300371413e-9
2128,COM,2.455855290123209e-9
2129,COM,2.3659016627440474e-9
2130,COM,2.2791787407315115e-9
2131,COM,2.1955728909704706e-9
2132,COM,2.1149743890257774e-9
2133,COM,2.037277287872209e-9
2134,COM,1.9623792909205953e-9
2135,COM,1.8901816292034216e-9
2136,COM,1.8205889425874169e-9
2137,COM,1.7535091648847313e-9
2138,COM,1.6888534127382688e-9
2139,COM,1.626535878160605e-9
2140,COM,1.5664737246096431e-9
2141,COM,1.5085869864877956e-9
2142,COM,1.4527984719549915e-9
2143,COM,1.3990336689492142e-9
2144,COM,1.3472206543115925e-9
2145,COM,1.2972900059162668e-9
2146,COM,1.2491747177083686e-9
2147,COM,1.2028101175564653e-9
2148,COM,1.158133787828754e-9
2149,COM,1.1150854886051217e-9
2150,COM,1.0736070834399418e-9
2151,COM,1.0336424675931478e-9
2152,COM,9.951374986497097e-10
2153,COM,9.58039929450154e-10
2154,COM,9.222993432571884e-10
2155,COM,8.878670910858702e-10
2156,COM,8.5469623112702305e-10
2157,COM,8.227414701958413e-10
2158,COM,7.919591071397627e-10
2159,COM,7.623069781417711e-10
2160,COM,7.337444038573217e-10
2161,COM,7.062321383250246e-10
2162,COM,6.797323195931357e-10
2163,COM,6.542084220057313e-10
2164,COM,6.296252100942341e-10
2165,COM,6.059486940216812e-10
2166,COM,5.831460865288043e-10
2167,COM,5.61185761332612e-10
2168,COM,5.400372129297391e-10
2169,COM,5.196710177583529e-10
2170,COM,5.00058796673881e-10
2171,COM,4.811731786952617e-10
2172,COM,4.629877659798006e-10
2173,COM,4.454770999860623e-10
2174,COM,4.286166287855322e-10
2175,COM,4.1238267548503845e-10
2176,COM,3.967524077231534e-10
2177,COM,3.8170380820497397e-10
2178,COM,3.6721564624082927e-10
2179,COM,3.532674502555749e-10
2180,COM,3.3983948123621175e-10
2181,COM,3.269127070866072e-10
2182,COM,3.144687778591097e-10
2183,COM,3.0249000183382525e-10
2184,COM,2.9095932241727163e-10
2185,COM,2.7986029583304576e-10
2186,COM,2.6917706957802665e-10
2187,COM,2.588943616185004e-10
2188,COM,2.4899744030142393e-10
2189,COM,2.394721049568555e-10
2190,COM,2.3030466716835967e-10
2191,COM,2.2148193268895175e-10
2192,COM,2.1299118398088193e-10
2193,COM,2.048201633582672e-10
2194,COM,1.969570567122674e-10
2195,COM,1.8939047779916823e-10
2196,COM,1.8210945307237685e-10
2197,COM,1.7510340703996094e-10
2198,COM,1.6836214812996533e-10
2199,COM,1.6187585504632566e-10
2200,COM,1.5563506359876344e-10
2201,COM,1.4963065399059623e-10
2202,COM,1.438538385489261e-10
2203,COM,1.3829614988218264e-10
2204,COM,1.3294942945049473e-10
2205,COM,1.2780581653484528e-10
2206,COM,1.2285773759142861e-10
2207,COM,1.1809789597808153e-10
2208,COM,1.1351926204009368e-10
2209,COM,1.091150635431259e-10
2210,COM,1.0487877644137275e-10
2211,COM,1.008041159695009e-10
2212,COM,9.688502804727677e-11
2213,COM,9.311568098616763e-11
2214,COM,8.949045748755701e-11
2215,COM,8.600394692256254e-11
2216,COM,8.26509378837791e-11
2217,COM,7.94264109995937e-11
2218,COM,7.632553200203308e-11
2219,COM,7.334364503940725e-11
2220,COM,7.04762662253066e-11
2221,COM,6.771907741579335e-11
2222,COM,6.506792020690309e-11
2223,COM,6.251879014483752e-11
2224,COM,6.006783114148653e-11
2225,COM,5.7711330088166033e-11
2226,COM,5.5445711660698506e-11
2227,COM,5.326753330919534e-11
2228,COM,5.1173480426125054e-11
2229,COM,4.916036168646855e-11
2230,COM,4.7225104553973176e-11
2231,COM,4.536475094772001e-11
2232,COM,4.3576453063416035e-11
2233,COM,4.185746934401218e-11
2234,COM,4.020516059443259e-11
2235,COM,3.861698623537773e-11
2236,COM,3.7090500691335864e-11
2237,COM,3.562334990810351e-11
2238,COM,3.421326799527601e-11
2239,COM,3.285807398932454e-11
2240,COM,3.155566873302594e-11
2241,COM,3.030403186715685e-11
2242,COM,2.910121893050366e-11
2243,COM,2.7945358564375584e-11
2244,COM,2.6834649817938887e-11
2245,COM,2.5767359550816997e-11
2246,COM,2.4741819929523724e-11
2247,COM,2.3756426014414884e-11
2248,COM,2.280963343395799e-11
2249,COM,2.1899956143230207e-11
2250,COM,2.1025964263661417e-11
2251,COM,2.0186282001142365e-11
2252,COM,1.937958563971766e-11
2253,COM,1.8604601608179617e-11
2254,COM,1.786010461697195e-11
2255,COM,1.714491586290242e-11
2256,COM,1.645790129925019e-11
2257,COM,1.579796996893776e-11
2258,COM,1.5164072398518327e-11
2259,COM,1.4555199050807844e-11
2260,COM,1.3970378834066644e-11
2261,COM,1.340867766570867e-11
2262,COM,1.2869197088586948e-11
2263,COM,1.2351072937972154e-11
2264,COM,1.1853474057407018e-11
2265,COM,1.1375601061682969e-11
2266,COM,1.0916685145246851e-11
2267,COM,1.0475986934404968e-11
2268,COM,1.0052795381749004e-11
2269,COM,9.64642670128376e-12
2270,COM,9.256223342790122e-12
2271,COM,8.881553004008306e-12
2272,COM,8.521807679276324e-12
2273,COM,8.176402743306697e-12
2274,COM,7.844776068831052e-12
2275,COM,7.526387176886981e-12
2276,COM,7.220716418565054e-12
2277,COM,6.9272641870755846e-12
2278,COM,6.645550159035229e-12
2279,COM,6.3751125639125165e-12
2280,COM,6.115507480608989e-12
2281,COM,5.866308160189084e-12
2282,COM,5.627104373806906e-12
2283,COM,5.397501784911938e-12
2284,COM,5.177121344848475e-12
2285,COM,4.965598710995037e-12
2286,COM,4.7625836866205905e-12
2287,COM,4.567739681663718e-12
2288,COM,4.380743193669308e-12
2289,COM,4.201283308144697e-12
2290,COM,4.029061217623642e-12
2291,COM,3.863789758751986e-12
2292,COM,3.705192966733528e-12
2293,COM,3.5530056464983077e-12
2294,COM,3.4069729599784987e-12
2295,COM,3.2668500288991537e-12
2296,COM,3.1324015525124274e-12
2297,COM,3.003401439724472e-12
2298,COM,2.8796324550840634e-12
2299,COM,2.760885878121183e-12
2300,COM,2.646961175542266e-12
2020,CPV,1.5943629561154118e-7
2021,CPV,1.54063215196807e-7
2022,CPV,1.4886703373657757e-7
2023,CPV,1.4384207137418783e-7
2024,CPV,1.3898282574229496e-7
2025,CPV,1.3428396657805085e-7
2026,CPV,1.297403304964185e-7
2027,CPV,1.2534691591715274e-7
2028,CPV,1.2109887814108729e-7
2029,CPV,1.1699152457148968e-7
2030,CPV,1.130203100763605e-7
2031,CPV,1.0918083248766605e-7
2032,CPV,1.0546882823360328e-7
2033,CPV,1.018801681001024e-7
2034,CPV,9.841085311787697e-8
2035,CPV,9.505701057143169e-8
2036,CPV,9.181489012653794e-8
2037,CPV,8.868086007278172e-8
2038,CPV,8.565140367788338e-8
2039,CPV,8.272311565057856e-8
2040,CPV,7.989269870893932e-8
2041,CPV,7.715696025109963e-8
2042,CPV,7.451280912543463e-8
2043,CPV,7.195725249732375e-8
2044,CPV,6.948739280970815e-8
2045,CPV,6.710042483473005e-8
2046,CPV,6.479363281381719e-8
2047,CPV,6.256438768364887e-8
2048,CPV,6.041014438551172e-8
2049,CPV,5.8328439255622806e-8
2050,CPV,5.631688749406547e-8
2051,CPV,5.4373180710049056e-8
2052,CPV,5.249508454126793e-8
2053,CPV,5.06804363451978e-8
2054,CPV,4.892714296022747e-8
2055,CPV,4.723317853458418e-8
2056,CPV,4.5596582421067265e-8
2057,CPV,4.401545713566157e-8
2058,CPV,4.248796637815594e-8
2059,CPV,4.1012333112945643e-8
2060,CPV,3.958683770824851e-8
2061,CPV,3.820981613201527e-8
2062,CPV,3.687965820286301e-8
2063,CPV,3.559480589440824e-8
2064,CPV,3.4353751691422276e-8
2065,CPV,3.315503699627644e-8
2066,CPV,3.1997250584188286e-8
2067,CPV,3.0879027105822665e-8
2068,CPV,2.979904563584264e-8
2069,CPV,2.8756028266045374e-8
2070,CPV,2.774873874175752e-8
2071,CPV,2.6775981140202225e-8
2072,CPV,2.5836598589587228e-8
2073,CPV,2.492947202769917e-8
2074,CPV,2.4053518998824395e-8
2075,CPV,2.3207692487850396e-8
2076,CPV,2.2390979790435167e-8
2077,CPV,2.160240141816382e-8
2078,CPV,2.084101003764311e-8
2079,CPV,2.0105889442514816e-8
2080,CPV,1.9396153557398593e-8
2081,CPV,1.871094547280342e-8
2082,CPV,1.8049436510074855e-8
2083,CPV,1.7410825315472362e-8
2084,CPV,1.679433698249732e-8
2085,CPV,1.619922220161804e-8
2086,CPV,1.56247564365629e-8
2087,CPV,1.507023912637709e-8
2088,CPV,1.4534992912461855e-8
2089,CPV,1.4018362889838047e-8
2090,CPV,1.3519715881898057e-8
2091,CPV,1.3038439737931732e-8
2092,CPV,1.2573942652732952e-8
2093,CPV,1.2125652507613854e-8
2094,CPV,1.1693016232173615e-8
2095,CPV,1.1275499186187848e-8
2096,CPV,1.0872584561003472e-8
2097,CPV,1.0483772799842068e-8
2098,CPV,1.0108581036432356e-8
2099,CPV,9.746542551409671e-9
2100,CPV,9.397206245936905e-9
2101,CPV,9.06013613201762e-9
2102,CPV,8.734910838987785e-9
2103,CPV,8.421123135687807e-9
2104,CPV,8.118379467831451e-9
2105,CPV,7.826299510102595e-9
2106,CPV,7.544515732524806e-9
2107,CPV,7.2726729806623255e-9
2108,CPV,7.010428069224209e-9
2109,CPV,6.757449388656294e-9
2110,CPV,6.513416524318011e-9
2111,CPV,6.278019887853247e-9
2112,CPV,6.050960360376139e-9
2113,CPV,5.831948947104162e-9
2114,CPV,5.62070644308187e-9
2115,CPV,5.416963109649473e-9
2116,CPV,5.220458361320824e-9
2117,CPV,5.0309404627455535e-9
2118,CPV,4.84816623543993e-9
2119,CPV,4.671900773980565e-9
2120,CPV,4.5019171713643626e-9
2121,CPV,4.337996253247135e-9
2122,CPV,4.1799263207820135e-9
2123,CPV,4.027502901787291e-9
2124,CPV,3.8805285099815665e-9
